Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
68322.0,-0.46750481200000005,1.2334561370000001,1.071310078,0.710839223,0.954340801,-0.8189466190000001,1.256386168,-0.5945617329999999,-0.324883865,-0.516084046,0.7893606209999999,-0.072717438,0.378713134,-2.0195064869999997,1.121667852,-0.095473388,1.0453947940000001,0.054440845,-0.9446582459999999,0.027412878999999998,-0.022114616,0.32809863699999997,-0.20265379600000002,0.276303984,0.101636731,-0.43828726700000004,-0.496595721,-0.392841007,1.0,0
74903.0,1.243635801,-1.881462723,1.423984519,-1.157401285,-2.449180147,0.465803675,-2.056243339,0.370039149,-0.7192968479999999,1.376028587,0.158501963,-0.691361212,-0.681434955,-0.8366521859999999,-0.762194114,0.005798485,0.378308906,1.220312197,0.142059611,-0.21681503100000002,0.061604494,0.5531875079999999,-0.15403571900000002,-0.005012068,0.249273658,0.022336312999999997,0.078183627,0.035326948,95.1,0
62814.0,1.252808698,-0.655922738,0.239343723,-0.583658655,-1.020347342,-1.0624921440000001,-0.28553070399999997,-0.32902415399999996,-0.962235542,0.58743553,-0.125549994,-0.184337828,1.0270231,-0.268881196,0.634091925,1.022167609,0.21595352,-1.380126282,0.43577467299999995,0.301172422,0.3178062,0.705043925,-0.21247765100000002,0.46524607700000004,0.619848826,-0.097397712,-0.011134933,0.029110572,98.01,0
834.0,0.9562479770000001,-0.639957149,1.4798890080000002,0.9602735090000001,-1.187182225,0.8089722709999999,-0.967921237,0.426319319,1.194296691,-0.327121991,0.924928657,1.710045761,0.124340639,-0.7443803640000001,-1.688951411,-0.602704883,0.39554505799999995,-0.381572571,0.139120532,-0.022516457,0.143137459,0.767711241,-0.1414199,0.338086748,0.37865262899999996,0.685453958,0.035464269,0.01827443,59.0,0
73282.0,-0.338195546,1.0485690509999999,1.272212528,0.07307907400000001,-0.076374395,-1.0174844570000001,0.620217491,-0.002234406,-0.206639427,-0.473112614,-0.422190302,-0.737322363,-1.121685059,-0.18292805899999998,1.029554495,0.439943827,0.079677228,0.01219875,-0.082366816,0.029218828999999998,-0.279361547,-0.790389117,-0.005433975,0.300621953,-0.20356844600000001,0.076078286,0.23836760899999998,0.095463279,0.89,0
22305.0,1.041925486,-0.6264951639999999,1.72287773,0.575277309,-1.0705926540000001,1.4141958140000002,-1.4605749140000002,0.6000272329999999,2.792704954,-0.789130188,1.8591641419999998,-1.174147098,1.031434171,0.739642679,-1.922993259,-0.664196259,1.393330112,-0.541619069,-0.164619658,-0.21807618899999998,-0.141748066,0.28755284,0.045464804000000004,-0.23585651800000001,0.020578958999999997,1.113248533,-1.9399999999999997e-05,-0.0065489419999999994,5.52,0
128772.0,1.313981412,-1.23629202,-0.51162472,1.505646014,-0.74262605,0.20599846300000002,-0.21567480600000002,0.023787614,1.015911902,-0.012995577,-1.063182974,0.387953328,0.347724741,-0.117175882,0.638276077,0.58768054,-0.7922730029999999,0.229090816,-0.635541609,0.46614665899999996,0.153455533,-0.187376011,0.041139518,0.625597865,-0.43620167600000004,-0.892335896,0.00355066,0.04227322,337.83,0
146618.0,1.958094665,-1.185870754,0.62843176,0.9308015590000001,-1.301451729,1.47403531,-1.782694438,0.38516813,1.114996407,0.558497557,-2.313634725,1.259601954,2.130464179,-1.815654203,-1.870503389,-1.6258356630000002,-0.110986322,1.518337399,-0.712292226,-0.47851391200000004,-0.252708024,0.336392326,0.131813417,0.26575412,-0.094444667,-0.48289008200000005,0.163164576,-0.0036675740000000003,30.0,0
19912.0,1.362146494,-0.5179799279999999,0.611888833,-0.293969522,-0.904527306,-0.326890976,-0.7727811309999999,-0.072603655,0.940194256,0.098461244,0.462713795,-3.1110924680000003,0.9906702159999999,1.128311385,-0.9024956890000001,0.284754754,1.7296610890000002,-1.8646546069999999,0.38304156,-0.082722111,-0.154816706,-0.09174109,0.020507894,0.021351836000000003,0.44028654700000003,-0.250270778,0.000232266,0.001095511,5.0,0
157659.0,-0.399494835,1.036782139,0.095845279,-0.9193409509999999,1.532621791,-0.123531537,1.034944852,0.012567365,-0.777497153,-1.092313608,0.581234861,0.5651618070000001,0.520946612,-0.8795004240000001,-0.9282427240000001,0.596289782,-0.057510939000000004,0.437489196,0.42472909700000006,0.026485214,-0.264700237,-0.788094069,-0.189154497,0.015188906,-0.116856696,0.174762747,0.053915897000000004,0.14070370000000001,1.29,0
159054.0,-6.7158838460000005,6.1706573360000005,-4.095525737,-1.4965075669999999,-1.973730051,-1.850368716,-0.63683006,1.8433313519999999,3.858374359,6.098830777000001,-1.05969085,0.510773617,-0.20905179,0.022867395,0.729613732,-0.530960431,-0.03660691,-0.018044987,-0.61092478,2.352819889,-0.32487958699999997,0.979967907,0.288204718,-0.023503793999999998,0.25335780199999997,-0.360710481,0.09951786900000001,-0.979288545,0.99,0
105730.0,-0.391294256,1.296385333,-0.188663109,-0.73724058,1.103100379,-0.445932933,0.891940684,-0.237285196,1.524976961,-0.195786395,-0.621649384,-2.052818888,2.995617508,1.117599251,-1.1094337570000001,0.029109651,-0.08533747400000001,-0.398015419,-0.028040811000000002,0.265428014,-0.5249433029999999,-0.877765785,-0.02988966,-1.105953956,-0.243006716,0.175831672,0.441508768,0.21771275199999998,1.78,0
164684.0,-1.564217026,2.4394348740000003,-1.4467100330000002,0.8434341390000001,0.18837583300000002,-0.552930805,0.32433179300000003,1.07849761,-0.8686008190000001,-0.07625250900000001,-1.465378815,0.605767967,0.455369522,1.177063329,-0.411990794,-0.867639662,0.60714935,-0.294089709,0.7117937129999999,0.022928278,0.169003185,0.564876877,-0.091432239,0.6946255379999999,0.244000755,-0.390053141,0.28563664899999996,0.172600915,10.99,0
46478.0,1.374846176,-1.138476457,0.182046892,-2.896133251,-1.513311626,-0.9300678490000001,-0.89691655,-0.019019703,0.917304217,-0.501506629,0.90101423,0.43611303700000004,-0.901980986,0.49031463200000003,1.591024264,-1.8725664169999998,-0.23839639999999998,2.536945426,0.5093457370000001,-0.516017565,-0.153012275,0.101971196,-0.14070734199999999,-0.014923573,0.579401403,-0.643040677,0.090610938,0.018597885,22.82,0
71370.0,-0.205310048,0.24506210399999998,1.7926954240000001,-0.909730568,-0.756287974,-0.834362147,0.0017453,-0.073553409,-1.3875301530000002,0.324759937,-0.415131655,-1.255477144,-0.510185019,-0.07473877400000001,1.012862533,0.875983022,0.5374185020000001,-1.238889862,1.465877771,0.193329036,-0.00453125,-0.180644385,-0.004541845,0.34563302799999995,-0.38291754100000003,-0.420263736,0.118416141,0.12457089999999998,10.0,0
54589.0,0.7761777329999999,-0.21595037,-0.14478274800000002,1.343100942,-0.046644802,-0.544709036,0.7350658870000001,-0.230818768,-0.379589619,-0.102249086,-0.015623778999999999,0.552441697,0.329839213,0.5519252020000001,0.9390195729999999,-0.299322733,-0.083111719,-1.1306941659999998,-0.5807558389999999,0.293751349,-0.18641559300000002,-1.018176373,-0.059358928,0.048274124,0.318777386,-0.6723494940000001,-0.025156361000000002,0.058035147,228.0,0
42137.0,1.154104204,0.103748261,1.419121734,1.334731698,-1.045306815,-0.475116611,-0.487468695,0.000387116,0.61757856,-0.169351435,-0.231471882,0.926318953,0.835863804,-0.38415295200000005,0.510717439,0.137850208,-0.332309607,-0.134037274,-0.49071950799999997,-0.10138882099999999,0.020459939,0.26187503100000004,0.031879737000000005,0.7276761829999999,0.376055574,-0.421992362,0.076243826,0.042756895,1.18,0
148357.0,1.8393415530000001,-0.41972299799999996,0.017104939,1.198263171,-0.623464268,0.329660187,-0.832100753,0.25315033,0.9710024979999999,0.298260679,0.370599754,0.86223988,-0.027127256000000002,-0.007031076999999999,0.039262765,0.83270869,-1.10044104,0.82658519,-0.31325591199999997,-0.173120885,0.10469583800000001,0.364645934,0.194886721,-0.51304297,-0.34857434200000004,-0.7450446470000001,0.070266237,-0.029224009,39.35,0
59566.0,-0.283029595,-0.196026422,0.20183224800000002,-1.4387322169999999,-0.447116832,0.530859022,-1.023506096,-2.527902028,-1.8220732769999999,-0.261572016,1.417169307,0.833853104,-0.265072033,0.944556725,-0.080381911,-1.416479206,0.216393394,0.329615988,-2.068873389,0.296295746,-1.493997305,-0.121751838,0.004601903,-0.26398250300000003,0.248149549,0.914851764,0.009757231,0.244420315,130.81,0
160013.0,2.045887785,0.062819725,-1.8194176969999998,0.226022904,0.616808163,-0.307230811,0.032020304,-0.020048976,0.31726164100000004,-0.20468123,0.837136415,0.53157103,-0.390391118,-0.577151131,-0.379652472,0.562726242,0.19223275,0.24951131399999998,0.388486926,-0.169710255,-0.332373725,-0.8986414890000001,0.302117103,0.114729162,-0.27650412399999996,0.17971166600000002,-0.06633677,-0.045315944000000004,0.99,0
21973.0,-1.359715724,-4.392720966000001,-0.584603182,1.4492921140000001,-1.724164946,1.21584725,0.9255168579999999,-0.009002133,1.896160396,-1.211151881,2.166180076,-1.4032053709999999,1.094072593,1.676747648,-1.264208612,-0.592272175,1.341984322,-0.40760038,-0.65265633,2.375746109,0.6855457779999999,-0.37159445700000004,-1.1645150659999999,-0.183945738,-0.207733401,1.038407054,-0.294292365,0.200292122,1284.64,0
130784.0,2.136862577,-0.815539659,-1.066192898,-1.190784557,-0.296318242,-0.083549555,-0.665062071,-0.020477215,-0.6516893460000001,0.882098487,0.9027923640000001,0.513571071,0.9275963629999999,-0.125688636,-0.373204029,1.4320166719999998,-0.283268029,-1.371299021,1.146241617,0.1001804,-0.21387234100000002,-0.762417882,0.43453526200000003,0.17794444399999998,-0.5045908060000001,-0.713450715,-0.018024108,-0.047112793,32.25,0
62855.0,1.167154831,0.25072060399999996,0.726412437,0.759307761,-0.671377498,-1.261492358,0.186390308,-0.309576381,-0.160781918,-0.112263772,0.447998953,1.128937555,1.322353553,0.059883595,0.876370488,0.099853988,-0.291015707,-0.844606693,-0.33648196,0.019108192,-0.192119846,-0.5719818,0.163464049,0.944142625,0.17268519899999998,0.054770475,-0.026714237000000002,0.031859176,30.99,0
56070.0,1.135206928,0.080832013,0.19056741300000002,0.417710708,-0.378499696,-1.066981773,0.313969239,-0.253715407,-0.10985988099999999,-0.184252711,0.493196046,0.690131376,0.332372195,0.393650979,1.025900867,-0.487727154,0.20879878899999998,-1.199654529,-0.554549795,-0.033077174,0.026586722,0.067790978,0.001561302,0.670604909,0.375943354,0.59152783,-0.057673500999999995,0.012264968000000001,47.43,0
33681.0,1.167584608,-1.019493338,1.518458945,1.013280337,-1.584109311,1.1234775190000001,-1.5310987919999999,0.533919671,0.8609136959999999,0.425844173,-2.069942379,-0.457012307,-1.62105265,-0.8320680579999999,-1.340632487,-2.186729295,0.850078934,0.890179767,-0.73814408,-0.687014439,-0.504573917,-0.55793228,0.009147823000000001,-0.330465131,0.349235141,-0.220628121,0.131729534,0.033468749,20.0,0
132202.0,-0.208112018,-0.023051191000000002,-1.345311109,-2.149305898,1.6347917930000002,-1.588356962,2.202037571,-0.731962332,-0.363073983,-0.700761926,0.54143059,0.5133743789999999,-0.351527821,0.737299632,-1.442396579,-0.737545063,-0.7250764340000001,-0.098254165,0.10396134900000001,0.158649996,0.504978448,1.462451695,-0.08690780599999999,-0.278051382,-0.31380131,0.7496032159999999,-0.11146347,-0.01351546,120.0,0
148332.0,2.076790929,0.47036772299999996,-2.787561415,0.42863595200000004,1.031971832,-0.917920546,0.21294764300000002,-0.166852683,0.404626162,-1.012113681,0.886348551,-0.181992305,-0.49735727,-2.285366626,0.506923011,1.291694388,1.180928735,2.168305869,-0.020764998,-0.14623825699999998,0.075575775,0.363150145,-0.17917749,-1.267083737,0.34466429600000004,-0.054958942000000004,0.011240054,-0.013899226,1.0,0
29207.0,1.058604629,-0.5781538,1.08436747,0.049893915999999996,-0.827569265,0.872233845,-0.933233227,0.507671038,1.018488302,-0.36140583,1.2644679540000001,1.15085818,-0.690813155,-0.19102939,-0.43596357799999996,-0.487703059,0.488156094,-0.9810423909999999,0.031111667000000003,-0.14201861400000002,-0.125390214,-0.11903358800000001,0.124776149,-0.21433855899999998,-0.063831406,0.984586946,-0.010072625,-0.001712639,20.0,0
123726.0,2.047920745,-0.102141636,-1.2045362579999999,0.20743855100000003,0.113893748,-0.6635791870000001,0.079758706,-0.168669084,0.292967183,0.239925501,0.626324041,1.053568363,0.151094222,0.427898885,-0.643343922,0.200053283,-0.686545788,-0.25980294800000003,0.582119935,-0.19508690899999998,-0.262328322,-0.649711639,0.27875913199999997,-0.403747257,-0.272752201,0.20236900100000002,-0.07429047700000001,-0.073935944,1.29,0
130346.0,-2.3960312999999998,1.3984417169999999,-1.595233851,-4.535283034,1.5461002990000001,3.16600841,-0.697861214,1.5726334380000002,1.802296937,-1.029679603,-0.362779171,0.8194084209999999,-0.232841016,0.300773506,0.466952594,0.060215255999999995,-0.64254845,-0.351897358,-0.679251191,-0.26534367600000003,0.039034512,-0.508378665,0.19769758899999998,0.655288058,-0.48312743,-0.889204387,-0.962551943,0.164089615,12.63,0
42216.0,-1.032690975,-0.512720698,1.8333049940000001,-2.1431870859999997,0.36448473600000003,0.524687517,0.005208086,0.186706642,-1.1457125129999999,0.323174317,0.498649278,-0.655323584,0.075418686,-0.497766019,0.10566108699999999,1.705023889,-0.5791099789999999,-0.7201356040000001,0.276916885,0.587968524,0.112392684,0.163460541,-0.13781152800000002,-1.168293357,0.406674118,-0.34647037,0.09044486800000001,-0.106190105,85.0,0
87920.0,-2.9296933569999997,2.6550079280000003,-1.39156481,-3.0159780589999996,-0.014443438000000001,-0.7341515679999999,0.07256162599999999,1.323945658,0.36312003600000003,0.09183077099999999,0.17316541,1.509335488,0.802310715,0.6999265640000001,-1.226489703,0.835239663,-0.8305436390000001,-0.230971887,-0.522619443,0.455830354,-0.309394114,-0.889587534,0.050475835,0.19499044199999999,0.373227885,0.381888755,0.474143604,0.33581230799999995,1.0,0
105358.0,-0.572637223,0.84152692,1.9335083780000002,-0.512191556,0.730711807,0.6937448270000001,0.407134946,-0.08420598,1.365084965,-0.870242918,1.0782451690000001,-2.1447664619999998,1.976945285,1.307872521,0.010663196000000002,0.158052407,-0.311880355,1.246884899,1.1716724109999999,0.088446999,-0.306735865,-0.48177729700000005,-0.453317469,-1.255250027,0.35791064,-0.688380755,-0.216253118,-0.164635604,2.12,0
46536.0,1.522703125,-1.064414416,0.05143512,-1.5583249380000002,-0.9986531590000001,-0.08897821300000001,-1.021751085,-0.039414215,-1.735314931,1.4062147969999998,-1.069805041,-1.269871285,0.247895402,-0.252525908,0.922053827,-0.431301502,0.504671193,-0.170203338,-0.286769025,-0.344772908,-0.242282185,-0.296937428,-0.040641399,-0.799671424,0.41115176600000003,-0.123881521,0.041713474,0.009344379,20.0,0
957.0,-0.9225089870000001,0.480398996,2.091885901,1.646376691,-0.512384435,0.229682268,0.6304771929999999,-0.591026017,0.7053613129999999,0.819822086,-0.6525883570000001,-0.30923603,-0.219316116,-0.8232300359999999,0.9235205879999999,-0.9984773840000001,0.177409625,0.30846740300000003,1.59628556,0.014062783,0.11392260800000001,0.906465883,-0.29578011,0.4427508,-0.324681605,-0.15379826800000002,-0.8266757570000001,-0.028784632,84.95,0
151236.0,2.092680037,-0.151726204,-1.4775544459999999,0.063803807,0.379193956,-0.31459026,0.033911452,-0.101550722,0.407291205,0.254830815,-0.016838043,0.595946238,-0.208514621,0.48353999700000005,-0.54581842,0.40562624799999997,-0.888562029,0.003136255,0.8226812520000001,-0.205602112,-0.309361622,-0.8039056440000001,0.20693282899999998,-1.047110461,-0.204488526,0.24302349,-0.078111133,-0.08139856200000001,0.89,0
64506.0,1.210654905,0.265340356,-0.294727422,0.882167723,0.286025588,-0.251778025,0.24877833800000002,0.048762759,-0.258682064,0.22086651399999999,0.970565984,-0.035541932000000005,-1.7752773030000002,1.112630322,0.44683155,-0.136311397,-0.305661165,-0.005006776,-0.186880538,-0.27350798800000004,0.04152964,0.09120913800000001,-0.149019579,-0.334398145,0.7347731909999999,-0.258172306,-0.007176718,-0.009473427,2.69,0
67570.0,-1.3618899569999998,1.14448914,1.675377324,1.048366213,-0.622334105,-0.052392117,0.21319003,0.090179709,0.290838236,0.14481379,-0.727108878,0.8335013459999999,1.331100219,-0.662573394,0.09537897099999999,-0.520931536,0.016306603,0.071030775,0.57819741,0.016685544,0.18103537600000003,0.9297891559999999,-0.152131128,0.467584732,-0.014519985,-0.245622189,-0.359617075,-0.030223563,39.83,0
95138.0,-1.1643547509999999,0.57155476,1.044871632,-0.6007661679999999,1.898129697,-1.71064506,1.042426971,-0.5494179889999999,0.885054142,-1.75741226,0.603964323,-2.546165845,2.177084925,0.243467493,-0.455293241,0.202506145,0.789522079,0.76892499,-1.177774336,0.156986554,0.065521809,0.42597588399999997,-0.567977335,-0.063494018,1.131525324,-0.134753555,-0.207274314,-0.147709953,7.42,0
152099.0,1.215869501,-1.045660391,-3.000628818,1.5322893519999998,0.7479646990000001,-0.916726522,1.665577041,-0.6474989320000001,-0.35375300000000004,0.164165838,-0.96031717,0.113955556,-0.082285035,0.986798182,-0.192534034,-0.7989382079999999,-0.21917530899999998,-0.394247115,-0.449519592,0.668570686,0.576372277,0.785341926,-0.606858802,0.677903052,0.733233013,-0.268011173,-0.142974087,0.007325623000000001,466.8,0
55197.0,1.10420667,-0.023175681,1.410479002,1.268180453,-0.9759271429999999,0.011156091000000002,-0.6274131470000001,0.19428825100000002,0.538102567,-0.046662035,1.182511997,1.5217984580000001,0.44363010799999997,-0.25737177,-0.596784148,0.188663723,-0.45452619,0.299289768,-0.0014031979999999998,-0.104955063,0.00629902,0.22371424199999998,0.005443376,0.547697739,0.376831046,-0.440064866,0.07331893099999999,0.030485021,4.99,0
124412.0,-0.487129476,0.384319009,0.201967428,-0.018775505,0.20774108600000002,-0.44712983700000003,1.837689498,-0.46281294799999995,-2.1644964730000003,0.13385304,-1.186153246,0.22357553,1.34866294,0.065007167,-0.8862815820000001,-2.483995788,0.14606270699999999,0.832790503,-0.564939044,-0.07277318099999999,-0.138770684,-0.008519667,0.00458432,-0.096512302,0.5761589,-0.40166721200000005,0.084646371,0.135280865,180.0,0
54180.0,0.999718551,-1.326773313,1.138673267,-0.133672234,-1.935454651,-0.46184439899999996,-0.8945110999999999,-0.009462102,0.09963780900000001,0.305649236,-0.52133972,-0.148107685,-0.024908321,-0.84938641,-0.6776571379999999,0.667690585,0.8175951309999999,-1.6097866769999998,0.739178282,0.370665139,0.122934815,0.152522141,-0.097387919,0.7610238840000001,0.27785429899999997,-0.282279123,0.022957218999999997,0.057260248,174.72,0
70195.0,-0.630626445,1.743634236,1.022085247,2.908384195,-0.025124551000000002,0.288544879,-0.059596022,0.591059507,-1.203345975,0.844494249,1.8854858209999998,0.022783564,-0.454582285,-0.8693573990000001,1.099311114,0.491121948,1.1162042490000001,0.729885261,0.243076664,0.30367209100000003,-0.088202788,-0.039872305,0.056411765,0.064239123,-0.478900096,0.058827504,0.157878336,-0.13334813199999998,2.95,0
61750.0,-1.113756947,0.33913173799999996,1.63644193,2.297577141,1.342338304,-0.47305858,-0.158872916,0.131785863,-1.390163592,0.878681548,0.773629325,0.220122805,-0.066370839,0.428669189,0.059668634000000005,0.700102752,-0.776557196,0.382454515,0.34618864899999996,-0.17090621600000003,-0.12075184900000001,-0.415941756,-0.114166407,-0.017667336999999998,-0.762853155,-0.278287679,0.154984697,0.11518658400000001,0.91,0
74822.0,-2.04381513,-0.169835022,1.020892788,1.032389853,1.02606468,-0.431008754,0.33486479199999997,-0.327584802,-0.355312859,0.628736007,-0.754576647,0.327330136,2.001639609,-0.395352534,1.961236535,-0.07122588099999999,-0.336034504,-0.086175375,2.266544442,-0.664889583,-0.63609192,-0.494953298,0.902195912,-0.586053697,0.522986031,0.502246077,0.250031013,-0.259003029,1.79,0
46472.0,-1.761727782,-0.183277833,2.262661563,-0.7585299959999999,1.283809747,-1.650035286,0.228721874,0.077711638,-0.508833646,-1.092300581,0.18342777,0.5395949489999999,0.215775907,0.093281023,0.092982648,0.352799466,-0.534732891,-1.185797569,-2.170624009,0.052710637000000005,-0.053816077999999996,-0.613827011,0.09850261,0.580018842,0.270400025,-0.152350144,-0.065196598,0.076166413,1.79,0
79898.0,1.1477817890000002,0.256194037,0.46976526799999996,0.943822962,-0.10822169999999999,-0.08959496199999999,-0.055633595999999993,0.08496039999999999,-0.24572908699999998,0.11443311199999999,1.592779068,1.1268158590000001,0.184384262,0.506136942,0.546043894,0.06674507,-0.463261407,-0.149564629,-0.441864007,-0.144522034,0.027829957000000002,0.11852712800000001,-0.005316931,0.01863734,0.448120836,-0.42739288,0.036731448,0.012562321999999999,3.98,0
84780.0,-0.79433379,1.4362814419999999,1.4518736380000001,2.91834533,0.06429534599999999,0.7665857220000001,0.044096557,0.650587956,-1.265817487,0.42111912700000004,-0.979025112,0.426536916,1.03204812,0.028011936,0.197744379,-0.605316051,0.649716125,-0.7074758520000001,0.938115919,0.23640932399999998,-0.136242569,-0.22585718,0.026486845,-0.263714292,-0.337097327,0.093463786,0.30339208,0.12813591800000002,20.4,0
120080.0,-0.75843798,0.43886565200000005,0.362877005,-1.1362159520000001,1.310693066,-0.74956945,1.1075777470000001,-0.432628296,-0.087550705,-0.066844711,0.59162893,0.889114966,0.366509136,-0.070681742,-1.404221291,0.18240689699999998,-1.0949667029999999,-0.367169346,-0.191091939,-0.24514292199999999,-0.14513761,-0.269882652,0.08529364099999999,-0.386103045,-0.910592373,-0.08707468800000001,-0.467218024,0.10871790099999999,0.99,0
35928.0,0.98082816,0.08445003300000001,0.012921441,1.3672560630000001,-0.12253746199999999,-0.19904358,0.07314307099999999,0.034550351,0.14289936,-0.542775972,1.1001756759999999,1.018173974,0.13372087300000002,-1.123156796,-0.7439190370000001,0.39007257100000003,0.484011824,0.571831188,0.249710275,0.11787409300000001,-0.229937273,-0.7093997740000001,-0.132308656,-0.094084825,0.509988827,-0.53419278,0.032508924,0.057710579000000005,103.57,0
76009.0,-0.943046367,0.29190126,1.556616415,1.400483677,0.700846258,-0.12365776099999999,0.117636827,0.295137931,-0.517148498,0.111180117,1.244651124,0.93926869,-0.288781854,0.262320143,-0.46892851,-1.094371193,0.46636618,-0.2221993,0.938703353,0.336699462,0.091224407,0.37726335299999997,0.018955867,0.243596201,-0.11453067900000001,-0.253834363,0.397710306,0.210180969,23.24,0
102505.0,-2.8411773510000002,3.4809599980000003,-1.596446286,-1.2601625859999999,0.361324135,-1.159671157,0.259493255,-4.451403921,2.454025577,1.631661803,0.643995961,-1.8801323980000002,1.574922671,1.75015969,-0.929135464,-1.013838268,0.77189997,-0.424547699,-0.86216109,-0.022926262000000003,3.74610168,-0.580410887,0.493013816,0.30217154399999996,0.073089325,0.088830658,1.27925311,0.739996885,9.25,0
163152.0,-1.203617339,1.574009447,2.889276782,3.381403963,1.5386627590000002,3.698746895,0.560210822,-0.150910895,0.124136094,4.220997768,1.384569399,-0.7068969890000001,-0.256274385,-1.562583345,1.69291476,-0.787337575,-0.226775943,-0.412353843,0.234322101,1.385597024,-0.36672732,0.5222234139999999,-0.357328845,-0.870174337,-0.134166283,0.327018873,-0.042648346,-0.855261736,1.51,0
